dataset_ID,file,product,N_diffs,S_diffs,N_diffs_vs_ref,S_diffs_vs_ref,N_sites,S_sites,piN,piS,mean_dN_vs_ref,mean_dS_vs_ref,mean_gdiv_polymorphic,mean_N_gdiv,mean_S_gdiv,replicate,ID_rep
Lion11_20211026,Lion11_20211026,ORF7a,0.000835825155123949,0,1.999582,0,274.666666666667,88.3333333333333,3.04305274923768e-06,0,0.00728003155339806,0,0.000417825275999872,0.000835650551999745,*,1,Lion11_20211026
Lion11_20211026,Lion11_20211026,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion11_20211026
Lion11_20211026,Lion11_20211026,S,0.0156958088252082,0.00123742502252166,8.99214,0.999381,2928.16451916666,890.835480833337,5.3602892605485e-06,1.38906122302639e-06,0.00307091351634816,0.00112184687464977,0.00169278424179999,0.00261510145666669,0.00123723367799977,1,Lion11_20211026
Lion11_20211026,Lion11_20211026,ORF1ab,0.285626242532313,0.140739028246801,10.829629,5.061111,16373.0553723328,4914.94462766665,1.74448956555148e-05,2.86349163436285e-05,0.000661429938012662,0.00102973916969696,0.0236828514271111,0.040797433098,0.0201013277145714,1,Lion11_20211026
Lion11_20211029,Lion11_20211029_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,M,0.0851813243906132,0,1.043704,0,502.000136,163.999864,0.00016968386715858,0,0.0020790910702064,0,0.0425739649920001,0.0425739649920001,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,N,0.154369755911314,0.0010157420021148,4.91667,0.999492,959.000645999997,297.999354,0.000160969397210723,3.40853759741641e-06,0.00512686828784473,0.00335400727076744,0.0258924210166667,0.0308678084456001,0.00101548387200001,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF3a,0.000676000044807696,0,0.999662,0,628.666554,196.333446,1.07529188646434e-06,0,0.00159013071975832,0,0.000675771512000045,0.000675771512000045,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF7a,0.000803838270157953,0,1.999598,0,274.666532666667,88.3334673333333,2.92659707156054e-06,0,0.00728009335752128,0,0.000401838396000054,0.000803676792000108,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,S,0.173999210528791,0,8.049563,1,2928.17640299999,890.823597000004,5.94223798643156e-05,0,0.00274900207233178,0.00112255670299672,0.0158069179121819,0.0217345121292501,*,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029_R,ORF1ab,0.936054737353749,0.314010564805155,10.325489,5.154438,16372.1467941662,4915.50689183332,5.71736101026953e-05,6.38816243604207e-05,0.000630674103391209,0.00104860762347087,0.0416454143834,0.0467803047313,0.0392195421095,2,Lion11_20211029_R
Lion11_20211029,Lion11_20211029,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,M,0.00228781455583117,0,0.998855,0,502.000381666667,163.999618333333,4.55739604865539e-06,0,0.00198974948322499,0,0.00228737794999989,0.00228737794999989,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,N,0.203684396500835,0.00205031548451154,4.959016,0.998974,959.022839499997,297.9771605,0.000212387430321293,6.88078066477026e-06,0.0051709050042911,0.00335251869077395,0.0293851205851428,0.0339409915746666,0.00204989464799987,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF3a,0.00236765928198005,0,0.998815,0,628.666271666667,196.333728333334,3.76616241189958e-06,0,0.00158878413717349,0,0.00236719155000031,0.00236719155000031,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF7a,0.0018614049434401,0,1.999069,0,274.666444,88.333556,6.77696523948188e-06,0,0.00727816973521527,0,0.000930484607000071,0.000930484607000071,*,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF8,0,0.0890069397864462,0,0.046673,280.5,82.5,0,0.00107887199741147,0,0.000565733333333333,0.0889892621420001,*,0.0889892621420001,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,S,0.191523702692304,0.218024930114512,8.060888,1.113212,2928.24106633333,890.75893366667,6.54057157022682e-05,0.000244763113648545,0.00275280887652247,0.00124973430849314,0.0314707482993846,0.023916339414,0.0725963375266667,1,Lion11_20211029
Lion11_20211029,Lion11_20211029,ORF1ab,0.573817055335966,0.310780620222728,10.288455,5.159127,16372.3864266662,4915.61357333332,3.50478568232041e-05,6.32231593444772e-05,0.000628402893254639,0.00104953876520883,0.0368459099485,0.035850891180625,0.0443839399819999,1,Lion11_20211029
Lion2_20211014,Lion2_20211014_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,M,0.00046594569639664,0,0.999767,0,502.000077666667,163.999922333333,9.28178534478301e-07,0,0.00199156742095936,0,0.000465891421999931,0.000465891421999931,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,N,0.121958245440229,0.00651899523849361,4.935166,0.996731,959.000857666664,297.999142333333,0.000127172196422185,2.18758859084287e-05,0.00514615389605355,0.00334474452575801,0.0214095350963333,0.0243881166599999,0.00651662727800018,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF3a,0.00309001018168607,0,0.998453,0,628.666151,196.333849,4.91518459642036e-06,0,0.00158820861980845,0,0.00308921358200021,0.00308921358200021,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF7a,0.00357275932666402,0,1.998212,0,274.666545,88.333455,1.30076246696299e-05,0,0.00727504691188365,0,0.00178584184599995,0.00178584184599995,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,S,0.0189463721721762,0.00440490646363377,8.990518,0.997793,2928.16575866666,890.834241333337,6.47038922441448e-06,4.94469819328096e-06,0.0030703582860329,0.00112006583683467,0.00233431147139997,0.00236735705149999,0.00440425830199986,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014_R,ORF1ab,0.195358344212904,0.0977559054010551,11.984597,7.023699,16373.0024273328,4914.99757266665,1.19317361052104e-05,1.98893089886141e-05,0.000731973079048294,0.00142903407298923,0.0139510830904762,0.0195265864358001,0.01221336006775,2,Lion2_20211014_R
Lion2_20211014,Lion2_20211014,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,M,0.00199223267909533,0,0.999003,0,502.000332333334,163.999667666667,3.96858836693452e-06,0,0.00199004449928661,0,0.00199201198200005,0.00199201198200005,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,N,0.0167453562995266,0.00502313565560502,4.991602,0.997483,958.999714999997,298.000285,1.74612734890403e-05,1.6856143797329e-05,0.00520500884611839,0.00334725518802776,0.00362719214300008,0.0041854558590001,0.00502132942200006,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF3a,0.00279287197812754,0,0.998602,0,628.666200666666,196.333799333334,4.44253560182788e-06,0,0.00158844550405452,0,0.00279209119200008,0.00279209119200008,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF7a,0.00283497416639356,0,1.998582,0,274.666397,88.333603,1.03215180209815e-05,0,0.00727639792063825,0,0.00141697463800006,0.00141697463800006,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,S,0.0250170578115213,0.00136325565894918,8.987471,0.999318,2928.16329866666,890.836701333337,8.54360063283112e-06,1.53030926645564e-06,0.00306932028145167,0.00112177461761993,0.00263686619739996,0.00312569902774995,0.00136306975199996,1,Lion2_20211014
Lion2_20211014,Lion2_20211014,ORF1ab,0.187596096642046,0.105539952086321,11.981007,7.01899,16373.0033213328,4914.99667866665,1.14576472599637e-05,2.14730464711019e-05,0.000731753775704035,0.00142807624478479,0.0139515152496191,0.0170456297758182,0.0131849865885,1,Lion2_20211014
Lion2_20211021,Lion2_20211021_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,M,0.000771801300589804,0,0.999614,0,502.000128666667,163.999871333333,1.53745239595803e-06,0,0.00199126243783048,0,0.00077170200800003,0.00077170200800003,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,N,0.286914949368183,0.00201237737799795,4.828716,0.998993,959.000268999998,297.999731,0.000299181302281974,6.75295031725363e-06,0.00503515604331912,0.00335232852945092,0.0481486153976666,0.0573759440967999,0.00201197190199998,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF3a,0.00200039639759904,0,0.998999,0,628.666333,196.333667,3.18196838703471e-06,0,0.00158907666525225,0,0.00199999599799994,0.00199999599799994,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF7a,0.0037256273656705,0,1.998136,0,274.666308,88.333692,1.35641950146667e-05,0,0.00727477648987804,0,0.00186222128000002,0.00186222128000002,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,S,0.021506722817299,0.000829770365326707,8.989235,0.999585,2928.16519683333,890.83480316667,7.34477782898229e-06,9.31452568284382e-07,0.00306992071680978,0.00112207672673626,0.00223228989360007,0.00268665542325008,0.00082965555000003,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021_R,ORF1ab,0.465119581394884,0.0991702344967612,11.660214,7.029345,16372.9980846662,4915.00191533332,2.8407722213715e-05,2.01770490032527e-05,0.000712161202224787,0.00143018153829616,0.0282046559957001,0.0422680416418183,0.01239308273175,2,Lion2_20211021_R
Lion2_20211021,Lion2_20211021,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,M,0.00287215925544365,0,0.998562,0,502.000479333334,163.999520666667,5.72142731667893e-06,0,0.00198916543132809,0,0.00287186431199982,0.00287186431199982,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,N,0.271401023501564,0.00392497132749348,4.840683,0.998034,958.999971333331,298.000028666667,0.000283004203977426,1.31710434561194e-05,0.00504763623013443,0.00334910706037673,0.0458827432516666,0.0542744379644,0.00392426968799975,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF3a,0.00192046047769216,0,0.999039,0,628.666346333333,196.333653666667,3.05481673847051e-06,0,0.0015891402583053,0,0.00192015295799997,0.00192015295799997,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF7a,0.00341399690014157,0,1.998292,0,274.666296333333,88.3337036666667,1.24296171234579e-05,0,0.00727534476081072,0,0.00170640926999999,0.00170640926999999,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,S,0.027440973504176,0.0011894335998271,7.98624,0.999405,2928.16759983333,890.83240016667,9.37138075899002e-06,1.33519346580183e-06,0.00272738486705972,0.00112187769530275,0.00317987731355554,0.003428700484,0.00118929194999984,1,Lion2_20211021
Lion2_20211021,Lion2_20211021,ORF1ab,0.454648226429562,0.128820784423665,9.662653,7.044868,16372.9990956662,4915.00090433332,2.77681702523214e-05,2.62097173390325e-05,0.000590157792322705,0.00143334012284492,0.0324038810283334,0.05049746191,0.0183989573314286,1,Lion2_20211021
Lion2_20211026,Lion2_20211026_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,M,0.00130336216973661,0,0.999348,0,502.000217333334,163.999782666667,2.59633785949372e-06,0,0.00199073220587158,0,0.00130314979199997,0.00130314979199997,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,N,0.100877282805996,0.00465372636629615,5.037285,0.997668,958.999855999997,298.000144,0.000105190091713628,1.56165238842843e-05,0.00525264416723751,0.00334787757686453,0.0150704431705714,0.0201679957283999,0.00465312355199998,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF10,0.0632245525728976,0,0.032668,0,87.677556,26.322444,0.000721103044579591,0,0.000372592502464371,0,0.063201603552,0.063201603552,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF3a,0.00175896702610735,0,0.99912,0,628.666373333333,196.333626666667,2.79793400875078e-06,0,0.00158926903422945,0,0.00175845119999996,0.00175845119999996,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF7a,0.136839204600034,0,2.072006,0,274.642274333333,88.3577256666667,0.000498245235305445,0,0.00754438115919913,0,0.0456008839906668,0.0456008839906668,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,S,0.245461285706188,0.120045868005412,7.076341,0.064126,2927.41701266666,891.477555333337,8.38491013217795e-05,0.000134659439586816,0.00241726442436501,7.19322652784257e-05,0.0332105412994546,0.0272542491162223,0.120027712248,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026_R,ORF1ab,1.23173355593573,0.0772934209013039,10.635383,5.035481,16372.4128953328,4915.58710466665,7.52322558568537e-05,1.57241483581737e-05,0.000649591667886152,0.00102439055453204,0.0503264553012308,0.0724244202088236,0.0193181735704999,2,Lion2_20211026_R
Lion2_20211026,Lion2_20211026,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,M,0.000803838367551515,0,0.999598,0,502.000134,163.999866,1.60127122107803e-06,0,0.00199123054417352,0,0.00080367679200033,0.00080367679200033,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,N,0.0722878255875717,0.00345451211180628,5.024387,0.99827,959.015404833331,297.984595166667,7.53771266063601e-05,1.15929218081697e-05,0.00523910979393829,0.0033500725077471,0.0108187112002857,0.0120461607003334,0.00345401419999991,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF3a,0.00144330454709047,0,0.999278,0,628.666426,196.333574,2.29581935252014e-06,0,0.00158952022674104,0,0.00144295743199985,0.00144295743199985,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF7a,0.00214415765923039,0,1.998927,0,274.666666666667,88.3333333333333,7.80639924477083e-06,0,0.0072776468446602,0,0.00107184867099996,0.00214369734199993,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,S,0.0880760458755921,0.0891337939526951,8.017427,0.046653,2928.16301166666,890.836988333337,3.00789421643096e-05,0.000100056233766691,0.00273803984547862,5.23698506135033e-05,0.0176873077572,0.017584016478,0.0889529951820001,1,Lion2_20211026
Lion2_20211026,Lion2_20211026,ORF1ab,1.54769573175358,0.370534839362098,10.7174751957969,5.18124049311341,16372.2432986662,4915.56276333332,9.45316841143981e-05,7.53799426844939e-05,0.00065461250485265,0.00105404828349703,0.0563875922823529,0.0703101721813636,0.04629429370125,1,Lion2_20211026
Lion2_20211029,Lion2_20211029_R,E,0.0933400148921553,0,0.049069,0,164.166666666667,60.8333333333334,0.000568568618632418,0,0.000298897461928934,0,0.0933224664780004,0.0933224664780004,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,M,0.000378000121824866,0,0.999811,0,502.000063,163.999937,7.52988195989262e-07,0,0.0019916551285373,0,0.000377928558000118,0.000377928558000118,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,N,0.209788562175551,0.00306159324669323,4.982323,0.998467,959.055121333331,297.944878666667,0.000218745051779601,1.02757035475628e-05,0.00519503299567735,0.00335118027357356,0.0304038727965715,0.0349609682923334,0.00306129982200032,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF3a,0.31110025705691,0,1.172755,0,628.752242666667,196.247757333334,0.00049478989647412,0,0.00186521004684788,0,0.103667666186,0.103667666186,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF7a,0.0699731226621979,0,2.033049,0,274.689409,88.310591,0.000254735422515682,0,0.00740126460427166,0,0.0233158447766667,0.0233158447766667,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,S,0.00794369932269257,0,6.996025,0,2927.50001399999,891.499986000004,2.71347541749067e-06,0,0.00238976087670141,0,0.00113423460714292,0.00198491056250011,*,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029_R,ORF1ab,2.01192232106934,0.340919525030128,10.974359,4.177087,16372.1695166662,4915.59532833332,0.000122886726711526,6.93546767499513e-05,0.000670305727584152,0.00084976217955197,0.0691530706194706,0.0874228802206957,0.056746359331,2,Lion2_20211029_R
Lion2_20211029,Lion2_20211029,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,M,0.124886828727408,0,1.066511,0,502.022289666667,163.977710333333,0.000248767497575318,0,0.00212442957604162,0,0.062421411859,0.062421411859,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,N,0.376975043444582,0.00237343362232632,5.062565,0.998812,959.007230166664,297.992769833333,0.00039308884394862,7.96473559963812e-06,0.00527896437143668,0.00335179944318325,0.0421360671544444,0.04710642838475,0.00237317731199993,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF3a,0.00056000019472788,0,0.99972,0,628.666573333333,196.333426666667,8.90774567126469e-07,0,0.00159022292961952,0,0.000559843199999799,0.000559843199999799,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF7a,0.00300968068909761,0,1.998494,0,274.666275,88.333725,1.095759094959e-05,0,0.00727608076382876,0,0.00150450981399997,0.00150450981399997,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,S,0.08758220932603,0,7.031182,0,2927.49859649999,891.501403500004,2.99170798683695e-05,0,0.00240177126247173,0,0.010943390805,0.0125067323485715,*,1,Lion2_20211029
Lion2_20211029,Lion2_20211029,ORF1ab,2.08788963021694,0.255655894675171,11.129202,5.125991,16372.3448493328,4915.65515066665,0.00012752538805106,5.20085089045555e-05,0.000679756143815497,0.00104278897581024,0.0755397087907741,0.115895748263333,0.036515357682,1,Lion2_20211029
Lion2_20211102,Lion2_20211102_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,M,0,0,0,0,502.333333333334,163.666666666667,0,0,0,0,*,*,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,N,1.00369070004319,0.0976317602934078,5.557477,1.050715,958.997029333331,298.002970666667,0.00104660459766067,0.000327620090749412,0.00579509302949918,0.00352585411363327,0.1101261330584,0.143375952391143,0.048814831923,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF3a,0.00217983556288243,0,0.998909,0,628.666303,196.333697,3.46739685661573e-06,0,0.00158893358087303,0,0.00217961943800016,0.00217961943800016,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF7a,0.00155377891605823,0,1.999223,0,274.66651,88.33349,5.65696529969464e-06,0,0.00727872866626514,0,0.000776684850999909,0.000776684850999909,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,S,0.594234523628845,0,9.353689,0,2928.40987966666,890.590120333337,0.000202920543245977,0,0.00319411878267011,0,0.0539989530376364,0.07424856042675,*,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102_R,ORF1ab,0.963093380934034,0.593248263614564,10.6159,3.359886,16373.1493369995,4914.85066299998,5.88215108230686e-05,0.000120705247075086,0.000648372514138776,0.000683619143363586,0.0818996406389473,0.0740704035439999,0.197725975356,2,Lion2_20211102_R
Lion2_20211102,Lion2_20211102,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,M,0.278859651456711,0.353941660806426,1.166848,0.229678,502.153198333334,163.846801666667,0.000555327840950247,0.00216019877840821,0.00232368927226355,0.00140178506790301,0.210889262417333,0.13940787731,0.353852032632,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,N,0.406982606551095,0.000583914777299743,4.718641,0.999708,959.000311166664,297.999688833333,0.00042438214233318,1.95944760743129e-06,0.00492037483727151,0.00335472833516656,0.067924239231,0.0813923211828,0.000583829471999975,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF3a,0,0.0733340364183358,0,0.038088,628.333333333333,196.666666666667,0,0.00037288493094069,0,0.000193667796610169,0.0732746085120002,*,0.0732746085120002,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF7a,0.000820000029511702,0,1.99959,0,274.666613,88.333387,2.98543758396912e-06,0,0.00728006210205097,0,0.000409912077999897,0.000409912077999897,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,S,0.0135285743493507,0,5.993226,1,2927.49819216666,891.501807833337,4.62120673056272e-06,0,0.00204721766047083,0.00112170271693599,0.00193217474914298,0.00225420387400014,*,1,Lion2_20211102
Lion2_20211102,Lion2_20211102,ORF1ab,0.47390579510292,0.067619781261473,6.291712,2.035011,16372.2658068328,4915.73419316665,2.89456450740703e-05,1.37557847117672e-05,0.000384290853461114,0.00041397905583033,0.0492214325743636,0.0676950426514286,0.0675704597579998,1,Lion2_20211102
Lion2_20211122,Lion2_20211122_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,M,0.00127339119901624,0,0.999363,0,502.000212333334,163.999787666667,2.53663478168151e-06,0,0.00199076210616503,0,0.00127318846200009,0.00127318846200009,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,N,0.658727595145074,0.000737766528264912,4.785426,0.999631,958.928789333331,298.071210666667,0.000686941097683631,2.47513514174959e-06,0.00499038724588396,0.00335366504455168,0.0942050392562857,0.109782924519333,0.000737727678000066,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF3a,0.000787844737759223,0,0.999606,0,628.666535333333,196.333464666667,1.25319973862055e-06,0,0.00159004168954211,0,0.000787689527999902,0.000787689527999902,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF7a,0.201058412640868,0,2.112492,0,274.666666666667,88.3333333333333,0.000732008783886655,0,0.00769111165048544,0,0.0670102094666667,0.1005153142,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF8,0.197400008110909,0,0.070089,0,280.38385,82.512014,0.00070403487258952,0,0.000249975167970623,0,0.0986836091349999,0.0986836091349999,*,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,S,0.36896870315149,0.987742134885317,8.190344,1.675976,2928.16458716666,890.835412833337,0.000126006818321818,0.00110878184752867,0.00279709140527689,0.001881353138701,0.0903841754826666,0.0368861005252,0.246725406747,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122_R,ORF1ab,3.51524148986185,1.26676717978355,12.023623,5.726307,16372.4652066662,4915.53479333332,0.000214704471531299,0.000257706889085924,0.000734380733031241,0.00116494079296647,0.125799733280632,0.135156310479615,0.115120526563091,2,Lion2_20211122_R
Lion2_20211122,Lion2_20211122,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion2_20211122
